韻	字	簡化字	推導音	校正音	罕用標記	註
e	撅		jue2			
e	艓		die2			
e	蝶		die2			
e	誱		zie2			
e	踕		zie2			
e	踣		be2			
e	頡	颉	xe2			
e	䳀		die2			
e	嚄		hue2			
e	憠		jue2			
e	擇	择	zhe2			
e	樴		de2			
e	橛		jue2			
e	橜		jue2			
e	澤	泽	zhe2			
e	獲	获	hue2			
e	瘸		que2			
e	翮		he2			
e	螣		de2			
e	褶		die2			
e	襒		bie2			
e	諜	谍	die2			
e	蹀		die2			
e	鎁		ye2			
e	鮊		be2			
e	鴏		de2			
e	䔑		sie2			
e	䔑		ye2			
e	䭱		bie2			
e	䰥		hue2			
e	擨		ye2			
e	檡		zhe2			
e	耫		zhe2			
e	褺		die2			
e	䌖		zie2			
e	䐼		xe2			
e	䠟		die2			
e	巀		zie2			
e	擷	撷	xe2			
e	櫭		je2			
e	襗		zhe2			
e	賾	赜	zhe2			
e	蹩		bie2			
e	齕		xe2			
e	䌟		be2			
e	曡		die2			
e	癟	瘪	bie2			
e	繳	缴	he2			
e	繴		be2			
e	蠌		zhe2			
e	蠞		zie2			
e	覈	核	he2			
e	覈	核	xe2			
e	蹷		jue2			
e	䕙		zie2			
e	欂		be2			
e	襭		xe2			
e	霵		zhe2			
e	鰂		ze2			
e	鰈	鲽	die2			
e	齚		zhe2			
e	䥡		die2			
e	䵗		be2			
e	纈	缬	xe2			
e	䕪		zhe2			
e	疊	叠	die2			
e	鰿		zhe2			
e	戄		jue2			
e	驖		die2			
e	鷢		jue2			
e	齰		zhe2			
e	䕹		zie2			
e	鱡		ze2			
e	鱯		hue2			
e	鸅		zhe2			
e	㩹		die2			
e	彠		hue2			
e	㲲		die2			
e	䣤		jue2			
e	貜		jue2			
e	䯂		zhe2			
e	䴑		die2			
e	𠄌		jue2			
e	𠗉		xe2			
e	𠗨		die2			
e	𠣵		be2			
e	𠽧		die2			
e	𡄴		hue2			
e	𡚠		jue2			
e	𡴺		zie2			
e	𡷘		bie2			
e	𡸦		zhe2			
e	𡼄		die2			
e	𡿿		hue2			
e	𢂐		xe2			
e	𢛎		bie2			
e	𢧵		zie2			
e	𢫯		be2			
e	𢲼		die2			
e	𢴲		xe2			
e	𢷒		je2			
e	𣖬		jue2			
e	𣯉		die2			
e	𣿐		ze2			
e	𤂥		zhe2			
e	𤈧		he2			
e	𤗨		die2			
e	𤙒		xe2			
e	𤙰		de2			
e	𥊯		xe2			
e	𥑇		die2			
e	𥢹		xe2			
e	𥯘		ye2			
e	𥷕		die2			
e	𦌠		be2			
e	𦣛		liue2			
e	𦭿		ye2			
e	𦰬		be2			
e	𦰳		ye2			
e	𦽒		ze2			
e	𧀺		xe2			
e	𧈩		de2			
e	𧋍		siue2			
e	𧎢		de2			
e	𧒿		ze2			
e	𧟱		be2			
e	𧤼		jue2			
e	𧵪		ze2			
e	𧾢		zie2			
e	𧾵		jue2			
e	𨈈		die2			
e	𨍇		he2			
e	𨐁		die2			
e	𨬐		jue2			
e	𨳺		die2			
e	𨵪		xe2			
e	𩏪		zhe2			
e	𩓝		bie2			
e	𩟦		zie2			
e	𩪜		jue2			
e	𩾳		je2			
e	𪀒		die2			
e	𪀥		zhe2			
e	𪑧		die2			
e	𪕯		xe2			
e	𪗨		zhe2			
e	𪗻		die2			
e	乜		mie3			
e	也		ye3			
e	且		cie3			
e	冶		ye3			
e	灺		sie4			
e	夜		ye4			
e	姐		zie3			
e	抯		sie4			
e	抯		zie3			
e	卸		sie4			
e	虵		ye3			
e	借		zie4			
e	射		ye4			
e	欬		ye4			
e	䞣		cie4			
e	唶		zie4			
e	笪		cie4			
e	野		ye3			
e	喝		ye4			
e	嗄		ye4			
e	飷		zie3			
e	㕢		xe4			
e	㴬		sie4			
e	䬵		ye4			
e	榭		sie4			
e	犗		je4			
e	寫	写	sie3			
e	蝑		sie4			
e	褯		zie4			
e	䤳		zie4			
e	壄		ye3			
e	䵦		sie4			
e	藉		zie4			
e	謝	谢	sie4			
e	餲		ye4			
e	䉣		sie4			
e	瀉	泻	sie3			
e	瀉	泻	sie4			
e	䣠		zie4			
e	鵺		ye4			
e	䜕		xe4			
e	躤		zie4			
e	𡎬		ziue3			
e	𣞐		sie3			
e	𣬕		sie3			
e	𦤬		xe4			
e	𧜅		je4			
