韻	字	簡化字	推導音	校正音	罕用標記	註
u	𤱽		fu2			
u	𤸑		fu2			
u	𤺈		tu2			
u	𥐁		bu2			
u	𥨍		fu2			
u	𥪋		fu2			
u	𥰛		fu2			
u	𥶜		hu2			
u	𦌬		wu2			
u	𦑹		fu2			
u	𦔅		du2			
u	𦔾		fu2			
u	𦖼		hu2			
u	𦗣		hu2			
u	𦤂		chu2			
u	𦨈		fu2			
u	𦨳		wu2			
u	𦩤		du2			
u	𦬸		zhu2			
u	𦺇		du2			
u	𦽏		fu2			
u	𦿀		chu2			
u	𦿊		lu2			
u	𧂔		hu2			
u	𧄔		chu2			
u	𧆨		lu2			
u	𧇄		lu2			
u	𧋋		wu2			
u	𧍵		hu2			
u	𧏿		zhu2			
u	𧑐		shu2			
u	𧛞		hu2			
u	𧥱		fu2			
u	𧱑		chu2			
u	𨋩		fu2			
u	𨌥		fu2			
u	𨑒		tu2			
u	𨚴		rhu2			
u	𨡭		mu2			
u	𨴬		hu2			
u	𨷙		shu2			
u	𨼊		wu2			
u	𨽍		du2			
u	𨾵		rhu2			
u	𩊙		fu2			
u	𩋟		fu2			
u	𩌮		shu2			
u	𩎧		fu2			
u	𩑶		hu2			
u	𩚭		pu2			
u	𩢰		fu2			
u	𩩠		zu2			
u	𪁙		wu2			
u	𪃃		fu2			
u	𪆷		chu2			
u	𪇆		du2			
u	𪋯		rhu2			
u	𪍒		hu2			
u	𪏻		hu2			
u	𪕱		hu2			
u	𪘧		zu2			
u	丶		zhu3			
u	亍		zhu4			
u	土		du4			
u	土		tu3			
u	互		hu4			
u	五		wu3			
u	仆		fu4			
u	仆		pu4			
u	午		wu3			
u	夃		gu3			
u	戶	户	hu4			
u	户		hu4			
u	戸		hu4			
u	父		fu3			
u	父		fu4			
u	不		fu3			
u	主		zhu3			
u	付		fu4			
u	古		gu3			
u	宁		zhu4			
u	布		bu4			
u	戊		mu4			
u	母		mu3			
u	疋		shu3			
u	仵		wu3			
u	伍		wu3			
u	伏		fu4			
u	冱		hu4			
u	吐		tu3			
u	吐		tu4			
u	奼		du4			
u	如		rhu4			
u	戍		shu4			
u	汙	污	wu4			
u	汝		rhu3			
u	缶		fu3			
u	芏		tu3			
u	芐		hu4			
u	㕆		du3			
u	㕆		hu4			
u	㕮		fu4			
u	估		gu3			
u	伹		zu4			
u	佇	伫	zhu4			
u	佈	布	bu4			
u	住		zhu4			
u	作		zu4			
u	助		zhu4			
u	努		nu3			
u	否		fu3			
u	妒		du4			
u	帍		hu4			
u	忤		wu4			
u	抒		shu4			
u	杜		du4			
u	步		bu4			
u	牡		mu3			
u	甫		fu3			
u	肗		rhu3			
u	肚		du3			
u	肚		du4			
u	迕		wu4			
u	阻		zhu3			
u	阻		zhu4			
u	阼		zu4			
u	附		fu4			
u	㹥		zhu4			
u	乳		rhu3			
u	兔		tu4			
u	咐		fu4			
u	固		gu4			
u	坿		fu4			
u	妬		du4			
u	姆		mu4			
u	孥		nu3			
u	宔		zhu3			
u	岵		hu4			
u	府		fu3			
u	弣		fu3			
u	弩		nu3			
u	怖		pu4			
u	怙		hu4			
u	戽		hu3			
u	戽		hu4			
u	所		shu3			
u	抪		bu4			
u	拄		zhu3			
u	拇		mu3			
u	拊		fu3			
u	斧		fu3			
u	旿		wu3			
u	昈		hu4			
u	杵		chu3			
u	杼		shu4			
u	杼		zhu4			
u	枑		hu4			
u	枓		zhu3			
u	武		wu3			
u	沽		gu3			
u	沽		gu4			
u	泝	溯	su4			
u	注		zhu4			
u	秅		du4			
u	股		gu3			
u	苦		ku3			
u	苦		ku4			
u	苧	苎	zhu4			
u	苺	莓	mu4			
u	茂		mu4			
u	茅		zhu4			
u	虎		hu3			
u	阜		fu4			
u	䟔		fu4			
u	侮		wu3			
u	俌		fu3			
u	俎		zhu3			
u	咮		zhu4			
u	壴		zhu4			
u	姥		mu3			
u	峔		mu3			
u	敄		wu3			
u	敄		wu4			
u	故		gu4			
u	某		mu3			
u	柠		chu3			
u	柱		zhu3			
u	柱		zhu4			
u	洳		rhu4			
u	洿		hu4			
u	炷		zhu3			
u	炷		zhu4			
u	牯		gu3			
u	珇		zu3			
u	祖		zu3			
u	祚		zu4			
u	祜		hu4			
u	胕		fu4			
u	胙		zu4			
u	胟		mu3			
u	茹		rhu3			
u	茹		rhu4			
u	訃	讣	fu4			
u	負	负	fu4			
u	赴		fu4			
u	郙		fu3			
u	除		zhu4			
u	怒		nu3			
u	怒		nu4			
u	度		du4			
u	㤱		fu3			
u	㤱		fu4			
u	㲓		shu4			
u	㼋		rhu3			
u	㽽		gu4			
u	㾈		fu4			
u	䇘		hu4			
u	俯		fu3			
u	凅	涸	gu4			
u	剖		fu3			
u	剖		pu3			
u	務	务	wu4			
u	厝		cu4			
u	哺		bu4			
u	圃		bu3			
u	圃		bu4			
u	娛	娱	wu4			
u	庫	库	ku4			
u	恕		shu4			
u	悇		chu4			
u	悑		pu4			
u	悟		wu4			
u	悮		wu4			
u	捂		wu4			
u	捒		shu4			
u	捕		bu4			
u	浦		pu3			
u	畝	亩	mu3			
u	畞		mu3			
u	疰		zhu4			
u	眝		zhu4			
u	砮		nu3			
u	祩		zhu4			
u	秠		fu3			
u	秨		zu4			
u	竚		zhu4			
u	紑		fu3			
u	紓	纾	shu4			
u	素		su4			
u	缹		fu3			
u	罜		zhu4			
u	罟		gu3			
u	羖		gu3			
u	胯		ku4			
u	荰		du4			
u	荹		bu4			
u	莽		mu3			
u	蚥		fu4			
u	袝		fu4			
u	逗		zhu4			
u	逜		wu4			
u	部		bu4			
u	釜		fu4			
u	陚		fu4			
u	陼		zhu3			
u	㭩		lu3			
u	䇢		ku3			
u	䍆		zhu3			
u	䖏		chu4			
u	䘢		zhu3			
u	䜴		chu4			
u	䞤		fu3			
u	䦌		chu4			
u	做		zu4			
u	偩		fu4			
u	副		fu4			
u	啎		wu4			
u	埠		bu4			
u	埡	垭	wu3			
u	埡	垭	wu4			
u	培		bu4			
u	堵		du3			
u	娬		wu3			
u	婄		bu4			
u	婄		pu3			
u	婏		fu4			
u	婟		hu4			
u	婦	妇	fu4			
u	帾		du3			
u	庶		shu4			
u	扈		hu4			
u	掊		bu3			
u	措		cu4			
u	晤		wu4			
u	渚		zhu3			
u	烳		pu3			
u	牾		wu4			
u	瓠		hu4			
u	秺		du4			
u	笯		nu4			
u	粗		zu4			
u	紵		zhu4			
u	組	组	zu3			
u	羜		zhu4			
u	脯		fu3			
u	菆		chu4			
u	菟		tu4			
u	菩		fu4			
u	萀		hu3			
u	著		zhu3			
u	著		zhu4			
u	處	处	chu3			
u	處	处	chu4			
u	蚹		fu4			
u	蛀		zhu4			
u	袤		mu4			
u	袴		ku4			
u	觕		zu4			
u	野		shu4			
u	隃		shu4			
u	鹵	卤	lu3			
u	㓃		du4			
u	㡏		shu4			
u	㡔		wu4			
u	㨐		bu3			
u	㫹		shu4			
u	㰴		pu4			
u	㳻		cu4			
u	㷆		fu4			
u	䎷		fu4			
u	䎷		zhu4			
u	䝪		shu3			
u	䧞		fu4			
u	傃		su4			
u	傅		fu4			
u	募		mu4			
u	婺		wu4			
u	富		fu4			
u	尌		shu4			
u	嵀		zhu4			
u	嵍		wu4			
u	普		pu3			
u	暏		du3			
u	暑		shu3			
u	棝		gu4			
u	楛		hu4			
u	楮		chu3			
u	楮		du3			
u	殕		fu3			
u	渡		du4			
u	焸		gu3			
u	煑		zhu3			
u	煮		zhu3			
u	犃		bu4			
u	珷		wu3			
u	琥		hu3			
u	瓿		bu4			
u	畮		mu3			
u	疎		shu4			
u	疏		shu4			
u	痞		fu3			
u	秿		fu4			
u	稌		tu3			
u	絝		ku4			
u	絮		chu4			
u	腑		fu3			
u	萯		fu4			
u	裋		shu4			
u	補	补	bu3			
u	訴	诉	su4			
u	註	注	zhu4			
u	詁	诂	gu3			
u	詛	诅	zhu4			
u	詝		zhu3			
u	貯	贮	zhu3			
u	貿	贸	mu4			
u	跓		zhu4			
u	跗		fu4			
u	軴		zhu4			
u	鄔	邬	wu3			
u	酤		gu4			
u	酤		hu4			
u	隖		wu3			
u	雇		gu4			
u	雇		hu4			
u	靯		du4			
u	黍		shu3			
u	復	复	fu4			
u	惡	恶	wu4			
u	㔪		lu3			
u	㨞		su4			
u	䁈		du3			
u	䍙		wu3			
u	䎸		wu4			
u	䞯		fu4			
u	嗉		su4			
u	塐		su4			
u	塑		su4			
u	塢	坞	wu3			
u	墓		mu4			
u	媽	妈	mu3			
u	愗		mu4			
u	愫		su4			
u	慔		mu4			
u	搏		fu4			
u	椱		fu4			
u	楙	茂	mu4			
u	楚		chu3			
u	楚		chu4			
u	溥		pu3			
u	溩		wu3			
u	溯		su4			
u	滏		fu4			
u	牏		zhu4			
u	痼		gu4			
u	睹		du3			
u	碔		wu3			
u	稒		gu4			
u	竪		shu4			
u	筯		zhu4			
u	署		shu4			
u	耡	助	zhu4			
u	腧		shu4			
u	蒩		zu3			
u	蔀		bu4			
u	蔀		pu3			
u	虜	虏	lu3			
u	蜅		fu3			
u	褚		chu3			
u	褚		zhu3			
u	跨		ku4			
u	輅	辂	lu4			
u	遡		su4			
u	鄠		hu4			
u	鈷	钴	gu3			
u	鉏		shu4			
u	鉒		zhu4			
u	雺		mu4			
u	頋		gu4			
u	飵		zu4			
u	馵		zhu4			
u	鼓		gu3			
u	鼔		gu3			
u	鼠		shu3			
u	賈	贾	gu3			
u	路		lu4			
u	賂	赂	lu4			
u	福		fu4			
u	㒇		wu3			
u	䋨		fu3			
u	䍌		bu4			
u	䍛		gu4			
u	䏽		bu4			
u	䗂		hu3			
u	䞳		fu4			
u	䞳		pu4			
u	䟽		shu4			
u	䪒		zhu4			
u	䭸		fu4			
u	墅		shu4			
u	嫭		hu4			
u	寤		wu4			
u	愬		su4			
u	慕		mu4			
u	暮		mu4			
u	滬	沪	hu4			
u	滷	卤	lu3			
u	滸	浒	hu3			
u	瑦		wu3			
u	皷		gu3			
u	瞀		mu4			
u	箸		zhu4			
u	翥		zhu4			
u	腐		fu4			
u	膆	嗉	su4			
u	舞		wu3			
u	蓾		lu3			
u	蔖		cu3			
u	複	复	fu4			
u	誤	误	wu4			
u	誧		pu3			
u	誧		pu4			
u	豧		fu4			
u	豧		pu4			
u	踇		mu3			
u	踈		shu4			
u	輔	辅	fu4			
u	鄮		mu4			
u	靻		zu3			
u	㫂		zhu4			
u	㵂		shu4			
u	㾻		chu4			
u	㾻		zhu4			
u	䃖		wu3			
u	䓮		mu4			
u	䛩		wu3			
u	䴺		bu4			
u	儊		chu4			
u	嘸	呒	fu4			
u	嘸	呒	wu3			
u	噁	恶	wu4			
u	嫵	妩	wu3			
u	廡	庑	wu3			
u	憮	怃	wu3			
u	撫	抚	fu3			
u	樐		lu3			
u	樜		shu4			
u	潕		wu3			
u	澍		shu4			
u	澍		zhu4			
u	糈		shu3			
u	蝜		fu4			
u	蝥		wu4			
u	褲	裤	ku4			
u	覩		du3			
u	豎	竖	shu4			
u	賦	赋	fu4			
u	賭	赌	du3			
u	踣		pu4			
u	遻		wu4			
u	醋		cu4			
u	鋪	铺	pu4			
u	頫	俯	fu3			
u	餔	哺	bu4			
u	駐	驻	zhu4			
u	駔	驵	zu4			
u	駙	驸	fu4			
u	鴀		fu3			
u	魯	鲁	lu3			
u	數	数	shu3			
u	數	数	shu4			
u	㢚		lu3			
u	㺛		zhu4			
u	䐢		chu4			
u	䔃		zu3			
u	䠼		shu4			
u	䩉		fu4			
u	䪔		fu4			
u	䳇		mu3			
u	䳇		wu3			
u	儛		wu3			
u	憷		chu3			
u	擭		hu4			
u	樹	树	shu4			
u	潞		lu4			
u	濋		chu3			
u	濩		hu4			
u	甒		wu3			
u	窹		wu4			
u	篰		bu4			
u	膴		wu3			
u	薯		shu4			
u	螙		du4			
u	輸	输	shu4			
u	錮	锢	gu4			
u	錯	错	cu4			
u	霔		zhu4			
u	鮒	鲋	fu4			
u	麆		zhu4			
u	麆		zu4			
u	麈		zhu3			
u	擄	掳	lu3			
u	輻	辐	fu4			
u	䒀		bu4			
u	䙘		chu3			
u	䛾		su4			
u	䡧		wu3			
u	䨁		wu4			
u	孺		rhu4			
u	懋		mu4			
u	擩		rhu3			
u	擩		rhu4			
u	斁		du4			
u	曙		shu4			
u	殬		du4			
u	璐		lu4			
u	盨		shu3			
u	瞴		wu3			
u	簄		hu4			
u	賻	赙	fu4			
u	鍍	镀	du4			
u	鍑		fu4			
u	霚		wu4			
u	鬴		fu4			
u	鮬		bu4			
u	㹘		rhu4			
u	䌗		fu3			
u	䔯		ku4			
u	䔰		fu4			
u	䩱		shu4			
u	䬡		zhu4			
u	䯽		fu3			
u	䯽		pu3			
u	癙		shu3			
u	盬		gu3			
u	瞽		gu3			
u	礎	础	chu3			
u	簠		fu3			
u	簠		fu4			
u	藷	薯	shu4			
u	覆		fu4			
u	謼	呼	hu4			
u	霧	雾	wu4			
u	鵏		bu4			
u	鵡	鹉	mu3			
u	鵡	鹉	wu3			
u	䜑		wu4			
u	䥈		mu3			
u	䭖		zhu4			
u	䳝		pu3			
u	簬		lu4			
u	簵		lu4			
u	簿		bu4			
u	艣	橹	lu3			
u	譜	谱	bu3			
u	鏀		lu3			
u	鞴		bu4			
u	騖	骛	wu4			
u	鯝		gu4			
u	鵵		tu4			
u	黼		fu3			
u	櫓	橹	lu3			
u	䒉		wu3			
u	䘀		fu4			
u	護	护	hu4			
u	鶩	鹜	wu4			
u	齟	龃	shu4			
u	㿖		lu4			
u	䘄		zhu4			
u	䝒		shu4			
u	籔		shu3			
u	醹		rhu3			
u	鐪		lu3			
u	露		lu4			
u	顧	顾	gu4			
u	䨼		hu4			
u	鑄	铸	zhu4			
u	韄		hu4			
u	頀		hu4			
u	蠱	蛊	gu3			
u	齭		chu3			
u	齭		shu3			
u	䲐		lu3			
u	虂		lu4			
u	蠹		du4			
u	鱯		hu4			
u	鷺	鹭	lu4			
u	䰞		zhu3			
u	齼		chu3			
u	𠊪		shu4			
u	𠒂		gu3			
u	𠓗		fu4			
u	𠔼		mu4			
u	𠛺		fu3			
u	𠜙		bu4			
u	𠟌		fu3			
u	𠩄		shu3			
u	𠪻		fu4			
u	𠭇		mu3			
u	𠴦		zhu4			
u	𡍨		du4			
u	𡜂		hu4			
u	𡜊		fu3			
u	𡪄		zhu3			
u	𡫽		rhu3			
u	𡻠		zhu4			
u	𡻮		hu4			
u	𢁼		zhu3			
u	𢄓		wu3			
u	𢉙		zhu4			
u	𢋑		wu3			
u	𢕒		fu4			
u	𢜮		mu3			
u	𢜮		wu3			
u	𢨸		chu4			
u	𢲸		lu3			
u	𢻬		fu3			
u	𢾖		du4			
u	𤍍		wu3			
u	𤝕		mu3			
u	𤢘		su4			
u	𤤐		su4			
u	𤬪		du4			
u	𤲑		zhu3			
u	𤳐		zhu4			
u	𤳯		zhu4			
u	𤴱		du4			
u	𤵝		mu3			
u	𤸑		fu4			
u	𤸵		bu4			
u	𤸵		pu4			
u	𤻱		lu4			
u	𥀁		du3			
u	𥀁		du4			
u	𥂩		gu3			
u	𥯖		du4			
u	𥰻		mu4			
u	𦆞		wu4			
u	𦊂		hu4			
u	𦌕		lu4			
u	𦌬		wu3			
u	𦍩		gu3			
u	𦎦		wu4			
u	𦒸		shu4			
u	𦘴		du4			
u	𦙶		gu3			
u	𦬚		hu4			
u	𦰺		fu4			
u	𦼪		mu4			
u	𧀦		lu3			
u	𧃘		zu4			
u	𧆓		cu3			
u	𧇣		zu4			
u	𧉩		bu4			
u	𧉭		nu3			
u	𧌈		fu4			
u	𧑓		shu3			
u	𧥮		hu4			
u	𧪜		su4			
u	𧱛		shu4			
u	𧼯		shu4			
u	𧽋		wu3			
u	𧿹		mu3			
u	𨂣		wu4			
u	𨙔		zhu4			
u	𨛒		bu4			
u	𨛵		hu3			
u	𨛸		hu4			
u	𨸏		fu4			
u	𨹺		fu4			
u	𨺅		fu4			
u	𩂆		fu3			
u	𩌏		bu4			
u	𩒺		fu4			
u	𩢕		bu4			
u	𩣝		bu4			
u	𩬙		fu4			
u	𩯅		fu4			
u	𩾿		fu4			
u	𩿇		hu4			
u	𪃓		fu4			
u	𪄮		hu4			
u	𪏮		rhu3			
u	𪐴		zhu3			
u	𪓐		chu3			
iu	孒		ju1			
iu	六		liu1			
iu	且		ziu1			
iu	玉		yu1			
iu	玊		siu1			
iu	㝼		yu1			
iu	吁		xu1			
iu	圩		qu1			
iu	夙		siu1			
iu	戌		siu1			
iu	扜		xu1			
iu	扜		yu1			
iu	旭		xu1			
iu	曲		qu1			
iu	聿		yu1			
iu	臼		ju1			
iu	迂		yu1			
iu	伹		ciu1			
iu	匤		qu1			
iu	坄		yu1			
iu	寽		liu1			
iu	役		yu1			
iu	忸		niu1			
iu	扵		yu1			
iu	旴		xu1			
iu	汨		yu1			
iu	沑		niu1			
iu	芛		yu1			
iu	谷		yu1			
iu	足		ziu1			
iu	阹		qu1			
iu	車	车	ju1			
iu	㑉		siu1			
iu	㘲		ju1			
iu	㧒		yu1			
iu	㽳		xu1			
iu	匊		ju1			
iu	卒		ziu1			
iu	卹	恤	siu1			
iu	坥		ciu1			
iu	坴		liu1			
iu	姁		xu1			
iu	居		ju1			
iu	屈		ju1			
iu	屈		qu1			
iu	岣		ju1			
iu	岨		ciu1			
iu	怴		xu1			
iu	抭		yu1			
iu	拘		ju1			
iu	於		yu1			
iu	欥		yu1			
iu	沮		ciu1			
iu	沮		ziu1			
iu	泦		ju1			
iu	炈		yu1			
iu	狙		ciu1			
iu	盱		xu1			
iu	肭		niu1			
iu	育		yu1			
iu	苴		ciu1			
iu	苴		ziu1			
iu	郁		yu1			
iu	陓		yu1			
iu	㖅		siu1			
iu	㭕		qu1			
iu	䂇		niu1			
iu	䢖		yu1			
iu	促		ciu1			
iu	哊		yu1			
iu	囿		yu1			
iu	恤		siu1			
iu	昱		yu1			
iu	欨		xu1			
iu	疫		yu1			
iu	祛		qu1			
iu	紆	纡	yu1			
iu	胠		qu1			
iu	胥		siu1			
iu	荂		xu1			
iu	虶		yu1			
iu	律		liu1			
iu	㰭		xu1			
iu	䀠		ju1			
iu	䖡		niu1			
iu	俱		ju1			
iu	哫		ziu1			
iu	垼		yu1			
iu	娽		liu1			
iu	峪		yu1			
iu	彧		yu1			
iu	恧		niu1			
iu	拲		ju1			
iu	挶	局	ju1			
iu	捄		ju1			
iu	栯		yu1			
iu	欰		siu1			
iu	浴		yu1			
iu	涑		siu1			
iu	珬		siu1			
iu	畜		xu1			
iu	疽		ciu1			
iu	痀		ju1			
iu	眗		ju1			
iu	砠		ciu1			
iu	砡		yu1			
iu	荲		xu1			
iu	衄		niu1			
iu	袪	祛	qu1			
iu	訏		xu1			
iu	陬		ziu1			
iu	陸	陆	liu1			
iu	㖩		ziu1			
iu	㚜		yu1			
iu	㥌		ju1			
iu	㹼		ju1			
iu	䏣		ciu1			
iu	䒧		qu1			
iu	勖		xu1			
iu	勗	勖	xu1			
iu	區	区	qu1			
iu	唹		yu1			
iu	啐		ziu1			
iu	域		yu1			
iu	堉		yu1			
iu	娵		ziu1			
iu	娶		siu1			
iu	宿		siu1			
iu	尉		yu1			
iu	崌		ju1			
iu	崛		yu1			
iu	据		ju1			
iu	掫		ziu1			
iu	掬		ju1			
iu	梮		ju1			
iu	欲		yu1			
iu	涺		ju1			
iu	淕		liu1			
iu	淢		yu1			
iu	淤		yu1			
iu	淥	渌	liu1			
iu	淯		yu1			
iu	渌		liu1			
iu	烼		xu1			
iu	焌		ciu1			
iu	菀		yu1			
iu	菊		ju1			
iu	虖	呼	xu1			
iu	虚		qu1			
iu	虚		xu1			
iu	蛆		ciu1			
iu	蛆		ziu1			
iu	豛		yu1			
iu	逯		liu1			
iu	逳		yu1			
iu	隃		siu1			
iu	雩		xu1			
iu	靪		yu1			
iu	菉		liu1			
iu	㥠		siu1			
iu	㪖		liu1			
iu	㫽		liu1			
iu	㮂		ju1			
iu	㰲		yu1			
iu	㰵		ziu1			
iu	䋖		yu1			
iu	䎉		xu1			
iu	䒼		qu1			
iu	䢸		ciu1			
iu	䩒		xu1			
iu	厥		ju1			
iu	喅		yu1			
iu	揟		siu1			
iu	棛		yu1			
iu	棫		yu1			
iu	椈		ju1			
iu	椐		ju1			
iu	椐		qu1			
iu	欻		xu1			
iu	湑		siu1			
iu	焴		yu1			
iu	琙		yu1			
iu	琚		ju1			
iu	矞		yu1			
iu	粟		siu1			
iu	粥		yu1			
iu	絭		ju1			
iu	腒		ju1			
iu	葎		liu1			
iu	虛	虚	xu1			
iu	蛐		qu1			
iu	訹		siu1			
iu	詘	诎	qu1			
iu	趄		ciu1			
iu	趉		ju1			
iu	跔		ju1			
iu	鄐		xu1			
iu	鈠		yu1			
iu	須	须	siu1			
iu	㜅		xu1			
iu	㽤		ju1			
iu	䓈		yu1			
iu	䧢		qu1			
iu	䫻		yu1			
iu	僇		liu1			
iu	剹		liu1			
iu	勠		liu1			
iu	慉		xu1			
iu	楈		siu1			
iu	煜		yu1			
iu	稑		liu1			
iu	罭		yu1			
iu	肅	肃	siu1			
iu	蒩		ciu1			
iu	蒮		yu1			
iu	蓄		xu1			
iu	蓫		xu1			
iu	裾		ju1			
iu	賉		siu1			
iu	趍		ciu1			
iu	輂		ju1			
iu	鈺	钰	yu1			
iu	雎		ciu1			
iu	頊	顼	xu1			
iu	頊	顼	yu1			
iu	碌		liu1			
iu	㔄		ciu1			
iu	㔄		siu1			
iu	㗤		ziu1			
iu	䁌		yu1			
iu	䋭		yu1			
iu	䋰		ju1			
iu	䨕		yu1			
iu	䬂		xu1			
iu	嗺		ziu1			
iu	噓	嘘	xu1			
iu	墟		qu1			
iu	嶇	岖	qu1			
iu	戫		yu1			
iu	摳	抠	qu1			
iu	摵		ziu1			
iu	毓		yu1			
iu	獄	狱	yu1			
iu	稰		siu1			
iu	箊		yu1			
iu	緎		yu1			
iu	緑		liu1			
iu	蓲		yu1			
iu	蓿		siu1			
iu	蔚		yu1			
iu	蜛		ju1			
iu	蜟		yu1			
iu	蜮		yu1			
iu	誎		ciu1			
iu	輍		yu1			
iu	銉		yu1			
iu	銊		siu1			
iu	閰		ju1			
iu	隩		yu1			
iu	需		siu1			
iu	綠	绿	liu1			
iu	蓼		liu1			
iu	㗵		xu1			
iu	㠊		qu1			
iu	㩋		siu1			
iu	䈝		siu1			
iu	䚄		liu1			
iu	䝻		ju1			
iu	䟿		liu1			
iu	䠇		ju1			
iu	䡜		liu1			
iu	䡞		ju1			
iu	䣿		xu1			
iu	䣿		yu1			
iu	噈		ziu1			
iu	噊		yu1			
iu	噢		yu1			
iu	墺		yu1			
iu	嬃		siu1			
iu	慾	欲	yu1			
iu	憟		ciu1			
iu	憟		siu1			
iu	懊		yu1			
iu	槭		ziu1			
iu	歔		xu1			
iu	潏		yu1			
iu	澳		yu1			
iu	熨		yu1			
iu	獝		xu1			
iu	稶		yu1			
iu	稸		xu1			
iu	緰		siu1			
iu	膟		liu1			
iu	蕦		siu1			
iu	薁		yu1			
iu	蝑		siu1			
iu	諊		ju1			
iu	諏	诹	ziu1			
iu	趜		ju1			
iu	趢		liu1			
iu	踘		ju1			
iu	踛		liu1			
iu	踧		ziu1			
iu	遹		yu1			
iu	醁		liu1			
iu	鋊		yu1			
iu	鋦	锔	ju1			
iu	駒	驹	ju1			
iu	鳿		yu1			
iu	戮		liu1			
iu	㪩		siu1			
iu	嬳		yu1			
iu	擭		yu1			
iu	橘		ju1			
iu	殧		ciu1			
iu	殧		ziu1			
iu	潚		siu1			
iu	濩		yu1			
iu	燏		yu1			
iu	燠		yu1			
iu	磟		liu1			
iu	穋		liu1			
iu	窵		yu1			
iu	藇		siu1			
iu	觱		yu1			
iu	諝		siu1			
iu	錥		yu1			
iu	録		liu1			
iu	髷		qu1			
iu	魼		qu1			
iu	鮈		ju1			
iu	鴪		yu1			
iu	錄	录	liu1			
iu	㠛		yu1			
iu	㪺		ju1			
iu	䃤		siu1			
iu	䑿		siu1			
iu	䔞		liu1			
iu	䙔		yu1			
iu	䙘		ziu1			
iu	䬍		xu1			
iu	䳔		ju1			
iu	儥		yu1			
iu	橚		siu1			
iu	璛		siu1			
iu	縬		ziu1			
iu	繂		liu1			
iu	臒		yu1			
iu	趨	趋	ciu1			
iu	鞠		ju1			
iu	鞠		qu1			
iu	魊		yu1			
iu	麯		qu1			
iu	䎘		siu1			
iu	䬑		yu1			
iu	䮙		yu1			
iu	繘		ju1			
iu	繘		yu1			
iu	蹙		ziu1			
iu	軀	躯	qu1			
iu	鞫		ju1			
iu	騄		liu1			
iu	鵒	鹆	yu1			
iu	鼀		ciu1			
iu	䉛		yu1			
iu	䐿		yu1			
iu	䤎		ju1			
iu	䱚		liu1			
iu	䱡		ju1			
iu	䱡		qu1			
iu	䱣		ziu1			
iu	蟰		siu1			
iu	蹴		ciu1			
iu	蹴		ziu1			
iu	鯥		liu1			
iu	鯫	鲰	ciu1			
iu	鵱		liu1			
iu	鵴		ju1			
iu	鶋		ju1			
iu	鶌		ju1			
iu	麴		qu1			
iu	黢		ciu1			
iu	䩽		yu1			
iu	䱬		siu1			
iu	巈		ju1			
iu	繻		siu1			
iu	蘛		yu1			
iu	蘜		ju1			
iu	霱		yu1			
iu	顣		ziu1			
iu	魖		xu1			
iu	黦		yu1			
iu	䳳		siu1			
iu	驅	驱	qu1			
iu	驉		xu1			
iu	籙		liu1			
iu	鑐		siu1			
iu	驈		yu1			
iu	鬚	须	siu1			
iu	鬻		yu1			
iu	鰸		qu1			
iu	䢲		yu1			
iu	䪝		yu1			
iu	驌		siu1			
iu	鱊		yu1			
iu	鷸	鹬	yu1			
iu	鱐		siu1			
iu	鷫		siu1			
iu	彠		yu1			
iu	欝		yu1			
iu	籰		yu1			
iu	鬱	郁	yu1			
iu	灪		yu1			
iu	爩		yu1			
iu	𠀔		ju1			
iu	𠈇		siu1			
iu	𠉦		siu1			
iu	𠌶		xu1			
iu	𠜾		ju1			
iu	𠤄		qu1			
iu	𠴫		ziu1			
iu	𠷈		liu1			
iu	𠸹		yu1			
iu	𡙳		ju1			
iu	𡤬		yu1			
iu	𡨢		ju1			
iu	𡫬		ju1			
iu	𡳆		ciu1			
iu	𡴆		liu1			
iu	𡸨		ziu1			
iu	𢄼		siu1			
iu	𢌻		yu1			
iu	𢔠		ciu1			
iu	𢔥		yu1			
iu	𢯮		yu1			
iu	𢴮		qu1			
iu	𢿛		qu1			
iu	𣅕		yu1			
iu	𣎛		ju1			
iu	𣐊		ju1			
iu	𣢜		yu1			
iu	𣢰		ziu1			
iu	𣤶		ziu1			
iu	𣨛		ziu1			
iu	𣯼		ciu1			
iu	𣯼		siu1			
iu	𣸃		siu1			
iu	𣻐		ciu1			
iu	𤞞		yu1			
iu	𤥔		siu1			
iu	𤲸		xu1			
iu	𤳕		yu1			
iu	𥄎		ciu1			
iu	𥄵		xu1			
iu	𥇛		ju1			
iu	𥈆		xu1			
iu	𥈈		xu1			
iu	𥈸		xu1			
iu	𥉑		yu1			
iu	𥎐		yu1			
iu	𥗫		ju1			
iu	𥘄		yu1			
iu	𥚊		liu1			
iu	𥚋		siu1			
iu	𥛳		xu1			
iu	𥩁		ju1			
iu	𥪥		siu1			
iu	𥬔		qu1			
iu	𥭐		liu1			
iu	𥶶		qu1			
iu	𥷛		ziu1			
iu	𥷤		ju1			
iu	𥸘		yu1			
iu	𥻆		ciu1			
iu	𥻆		siu1			
iu	𦀒		xu1			
iu	𦁐		ju1			
iu	𦅽		ju1			
iu	𦈸		yu1			
iu	𦒔		yu1			
iu	𦗂		niu1			
iu	𦙮		ju1			
iu	𦟠		ziu1			
iu	𦱀		yu1			
iu	𦱂		yu1			
iu	𦱅		ju1			
iu	𦱧		xu1			
iu	𦳯		yu1			
