韻	字	簡化字	推導音	校正音	罕用標記	註
o	𩔈		puo1			
o	𩟓		wo1			
o	𩧐		luo1			
o	𩧐		tuo1			
o	𩫏		guo1			
o	𩯌		buo1			
o	𩰥		ziuo1			
o	𩰫		guo1			
o	𩰬		guo1			
o	𩱲		yuo1			
o	𩱷		muo1			
o	𩾷		guo1			
o	𩿣		muo1			
o	𪀡		liuo1			
o	𪇰		buo1			
o	𪇱		luo1			
o	𪑱		yuo1			
o	𪘏		chuo1			
o	𪘓		cuo1			
o	𪙍		buo1			
o	勺		shuo2			
o	仛		duo2			
o	仢		shuo2			
o	犮		buo2			
o	禾		huo2			
o	妁		shuo2			
o	汋		shuo2			
o	汋		zhuo2			
o	池		tuo2			
o	芍		shuo2			
o	那		nuo2			
o	佗		tuo2			
o	吪		wo2			
o	囮		wo2			
o	孛		buo2			
o	杓		shuo2			
o	谷		juo2			
o	陀		tuo2			
o	佸		huo2			
o	咊		huo2			
o	和		huo2			
o	坺		buo2			
o	妭		buo2			
o	岝		zuo2			
o	怍		zuo2			
o	拔		buo2			
o	沱		tuo2			
o	沲		tuo2			
o	泊		buo2			
o	瓝		buo2			
o	茇		buo2			
o	迱		tuo2			
o	㓪		luo2			
o	㤞		duo2			
o	㸰		tuo2			
o	㸲		zuo2			
o	㼠		tuo2			
o	䎠		nuo2			
o	勃		buo2			
o	姡		huo2			
o	挪		nuo2			
o	昨		zuo2			
o	柞		zuo2			
o	柮		zuo2			
o	活		huo2			
o	炦		buo2			
o	癹		buo2			
o	胈		buo2			
o	郣		buo2			
o	度		duo2			
o	䄶		buo2			
o	丵		zhuo2			
o	亳		buo2			
o	悖		buo2			
o	挩		duo2			
o	挬		buo2			
o	捔		zhuo2			
o	浞		zhuo2			
o	浡		buo2			
o	瓟		buo2			
o	盉		huo2			
o	砟		zuo2			
o	秨		zuo2			
o	窇		buo2			
o	莋		zuo2			
o	莌		duo2			
o	袉		tuo2			
o	㪍		buo2			
o	㭫		cuo2			
o	㶿		buo2			
o	㼎		buo2			
o	䄆		huo2			
o	䍫		tuo2			
o	䒩		huo2			
o	䟛		buo2			
o	剫		duo2			
o	婆		puo2			
o	捼		nuo2			
o	敓		duo2			
o	敚		duo2			
o	桲		buo2			
o	秳		huo2			
o	笮		zuo2			
o	紽		tuo2			
o	脖		buo2			
o	脫	脱	duo2			
o	艴		buo2			
o	菝		buo2			
o	著		zhuo2			
o	虘		cuo2			
o	訛	讹	wo2			
o	䡐		tuo2			
o	䣮		buo2			
o	喥		duo2			
o	堶		tuo2			
o	嵯		cuo2			
o	嵳		cuo2			
o	渤		buo2			
o	痤		cuo2			
o	痥		duo2			
o	睉		cuo2			
o	矬		cuo2			
o	确		xuo2			
o	腡	脶	luo2			
o	葃		zuo2			
o	蒫		cuo2			
o	詑		tuo2			
o	越		huo2			
o	跋		buo2			
o	跎		tuo2			
o	跑		buo2			
o	軷		buo2			
o	酡		tuo2			
o	酢		zuo2			
o	鈋		wo2			
o	䞰		zhuo2			
o	媻		puo2			
o	碆		puo2			
o	碢		tuo2			
o	筰		zuo2			
o	鈸	钹	buo2			
o	鈼		zuo2			
o	鉌		huo2			
o	雹		buo2			
o	飵		zuo2			
o	馱	驮	tuo2			
o	䭾		tuo2			
o	䯋		buo2			
o	奪	夺	duo2			
o	搫		puo2			
o	摞		luo2			
o	瘥		cuo2			
o	箔		buo2			
o	蔖		cuo2			
o	蔢		puo2			
o	誖		buo2			
o	踄		buo2			
o	鄱		puo2			
o	颰		buo2			
o	馛		buo2			
o	骲		buo2			
o	魃		buo2			
o	㽨		cuo2			
o	㿥		xuo2			
o	䈏		buo2			
o	䐘		juo2			
o	䮀		buo2			
o	䮂		buo2			
o	凙		duo2			
o	摩		muo2			
o	艖		cuo2			
o	銼	锉	cuo2			
o	鋜		zhuo2			
o	餑	饽	buo2			
o	駝	驼	tuo2			
o	駞		tuo2			
o	魤		wo2			
o	㗻		huo2			
o	䑘		cuo2			
o	䳊		buo2			
o	噱		juo2			
o	學	学	xuo2			
o	嶨		xuo2			
o	擭		huo2			
o	濁	浊	zhuo2			
o	濩		huo2			
o	磨		muo2			
o	篧		zhuo2			
o	縛	缚	fuo2			
o	翯		xuo2			
o	薄		buo2			
o	踱		duo2			
o	醝		cuo2			
o	馞		buo2			
o	鮀		tuo2			
o	鴕	鸵	tuo2			
o	㦜		huo2			
o	㺟		zhuo2			
o	䟄		zhuo2			
o	䴾		cuo2			
o	嬥		zhuo2			
o	擢		zhuo2			
o	檴		huo2			
o	澩	泶	xuo2			
o	澩	泶	zhuo2			
o	濯		zhuo2			
o	皤		puo2			
o	簎		zhuo2			
o	繁		puo2			
o	臄		juo2			
o	謈		buo2			
o	豰		buo2			
o	螺		luo2			
o	㩧		buo2			
o	㪬		zhuo2			
o	䎰		zuo2			
o	䠡		cuo2			
o	䣜		cuo2			
o	䨥		huo2			
o	懪		buo2			
o	穫	获	huo2			
o	襗		duo2			
o	鮵		duo2			
o	鵓	鹁	buo2			
o	鼧		tuo2			
o	䐾		duo2			
o	䚨		buo2			
o	犦		buo2			
o	簿		buo2			
o	蠃		luo2			
o	譌		wo2			
o	蹻		juo2			
o	鏍	镙	luo2			
o	鵫		zhuo2			
o	羅	罗	luo2			
o	䯢		muo2			
o	䰈		cuo2			
o	嚼		ziuo2			
o	灂		zhuo2			
o	蠗		zhuo2			
o	觷		xuo2			
o	醵		juo2			
o	魔		muo2			
o	鹺	鹾	cuo2			
o	儸	罗	luo2			
o	儺	傩	nuo2			
o	劘		muo2			
o	爝		ziuo2			
o	礴		buo2			
o	蠡		luo2			
o	覼		luo2			
o	鐲	镯	zhuo2			
o	鐸	铎	duo2			
o	鑊	镬	huo2			
o	騾	骡	luo2			
o	囉	罗	luo2			
o	皭		ziuo2			
o	驒		tuo2			
o	鷟		zhuo2			
o	龢	和	huo2			
o	蘿	萝	luo2			
o	㔮		nuo2			
o	欏	椤	luo2			
o	驘		luo2			
o	鬠		huo2			
o	鑮		buo2			
o	鷽		xuo2			
o	鸀		zhuo2			
o	鸁		luo2			
o	齹		cuo2			
o	䭦		buo2			
o	籮	箩	luo2			
o	臡		nuo2			
o	鸐		zhuo2			
o	鼉	鼍	tuo2			
o	齺		zhuo2			
o	躦	躜	cuo2			
o	䭩		muo2			
o	鑼	锣	luo2			
o	饠		luo2			
o	鑿	凿	zuo2			
o	𠊬		juo2			
o	𠶸		juo2			
o	𠹈		nuo2			
o	𡋯		buo2			
o	𡖔		nuo2			
o	𡙜		duo2			
o	𡡉		muo2			
o	𡩆		tuo2			
o	𢂃		zuo2			
o	𢇷		buo2			
o	𢋒		huo2			
o	𢋱		zhuo2			
o	𢜬		duo2			
o	𢠜		buo2			
o	𢢗		zhuo2			
o	𢷏		buo2			
o	𢺡		zhuo2			
o	𣜄		luo2			
o	𣩈		cuo2			
o	𣫞		zuo2			
o	𣭷		buo2			
o	𣽅		huo2			
o	𤄷		luo2			
o	𤐰		huo2			
o	𤖱		huo2			
o	𤘟		nuo2			
o	𤻙		huo2			
o	𥀣		xuo2			
o	𥂓		muo2			
o	𥡜		luo2			
o	𥢵		luo2			
o	𥭓		buo2			
o	𥰭		cuo2			
o	𦁎		zuo2			
o	𦟟		muo2			
o	𦢊		buo2			
o	𦣆		muo2			
o	𦸦		buo2			
o	𦿌		luo2			
o	𧃔		zhuo2			
o	𧄿		luo2			
o	𧍕		juo2			
o	𧕛		tuo2			
o	𧩧		duo2			
o	𧺡		buo2			
o	𧺺		buo2			
o	𨍏		duo2			
o	𨖮		zhuo2			
o	𨰠		luo2			
o	𩃶		buo2			
o	𩅟		buo2			
o	𩆸		zhuo2			
o	𩉺		tuo2			
o	𩍜		duo2			
o	𩍿		buo2			
o	𩑂		zhuo2			
o	𩑒		duo2			
o	𩕏		puo2			
o	𩞁		muo2			
o	𩣡		buo2			
o	𩱚		buo2			
o	𩴓		nuo2			
o	𩺽		buo2			
o	𩼊		luo2			
o	𩽛		buo2			
o	𪘓		cuo2			
o	大		duo4			
o	火		huo3			
o	叵		puo3			
o	左		zuo3			
o	左		zuo4			
o	划		guo3			
o	划		guo4			
o	朵		duo3			
o	朶		duo3			
o	那		nuo3			
o	那		nuo4			
o	邩		huo3			
o	佐		zuo4			
o	作		zuo4			
o	坐		zuo4			
o	妥		tuo3			
o	卵		luo3			
o	㝾		zuo3			
o	㝾		zuo4			
o	㝿		buo3			
o	㳀		guo4			
o	些		suo4			
o	刴		duo4			
o	剁		duo4			
o	和		huo4			
o	拕		duo4			
o	拖		tuo4			
o	果		guo3			
o	沱		duo4			
o	爸		buo4			
o	臥	卧	wo4			
o	陊		duo4			
o	奈		nuo4			
o	㛂		nuo3			
o	㛂		wo3			
o	㛆		duo4			
o	㡅		nuo3			
o	侳		zuo4			
o	剆		luo3			
o	剉	锉	cuo4			
o	哆		duo3			
o	哆		duo4			
o	哪		nuo3			
o	垛		duo4			
o	娜		nuo3			
o	挅		duo4			
o	挆		duo3			
o	柁		duo4			
o	科		kuo4			
o	㟎		tuo3			
o	俰		huo4			
o	倭		wo3			
o	倮		luo3			
o	夎		zuo4			
o	娑		suo3			
o	座		zuo4			
o	挫		zuo4			
o	桗		duo4			
o	毤		tuo4			
o	爹		duo4			
o	盉		huo4			
o	砢		luo3			
o	破		puo4			
o	莝		cuo4			
o	袉		duo4			
o	袉		tuo3			
o	袏		zuo4			
o	做		zuo4			
o	唾		tuo4			
o	埵		duo3			
o	堁		kuo3			
o	堁		kuo4			
o	婐		wo3			
o	惈		guo3			
o	涴		wo4			
o	涶		tuo4			
o	猓		guo3			
o	痑		duo4			
o	脞		cuo3			
o	舵		duo4			
o	菓		guo3			
o	貨	货	huo4			
o	過	过	guo4			
o	隋		tuo3			
o	䂳		cuo3			
o	堧		nuo4			
o	媠		duo4			
o	媠		tuo3			
o	惢		suo3			
o	惰		duo4			
o	愞		nuo4			
o	揣		duo3			
o	敤		kuo3			
o	敤		kuo4			
o	棵		kuo3			
o	番		buo4			
o	硰		cuo3			
o	硰		zuo3			
o	禍	祸	huo4			
o	葰		suo3			
o	袲		nuo3			
o	詑		duo4			
o	跛		buo3			
o	㪜		duo3			
o	㾧		kuo4			
o	䅜		duo4			
o	毻		tuo4			
o	溑		suo3			
o	瑳		cuo3			
o	蓏		luo3			
o	蛻	蜕	tuo4			
o	跢		duo4			
o	跺		duo4			
o	躲		duo3			
o	馱	驮	duo4			
o	裸		luo3			
o	䤪		duo3			
o	䭾		duo4			
o	塺		muo4			
o	墮	堕	duo4			
o	墮	堕	tuo3			
o	夥	伙	huo4			
o	嫷		duo4			
o	嫷		tuo4			
o	嶞		duo4			
o	憜		duo4			
o	摞		luo4			
o	瑣	琐	suo3			
o	磋		cuo4			
o	稬		nuo4			
o	粿		guo3			
o	綞	缍	duo3			
o	蜾		guo3			
o	裹		guo3			
o	裹		guo4			
o	褍		duo3			
o	褨		suo3			
o	頗	颇	puo3			
o	頗	颇	puo4			
o	駄		duo4			
o	麼	么	muo3			
o	䈗		suo3			
o	䙃		duo4			
o	䫂		duo3			
o	䴹		guo3			
o	摩		muo4			
o	播		buo4			
o	橢	椭	tuo3			
o	縒		suo3			
o	課	课	kuo4			
o	諎		cuo4			
o	躶		luo3			
o	輠		guo3			
o	輠		huo4			
o	銼	锉	cuo4			
o	駊		buo3			
o	駊		puo3			
o	䐝		suo4			
o	橠		nuo3			
o	瘰		luo3			
o	磨		muo4			
o	縛	缚	buo4			
o	錁	锞	guo3			
o	鍺	锗	duo3			
o	餜		guo3			
o	䤻		duo4			
o	䵀		suo3			
o	嬤	嬷	muo3			
o	懡		muo3			
o	懦		nuo4			
o	癉	瘅	duo3			
o	癉	瘅	duo4			
o	顆	颗	kuo3			
o	髁		kuo4			
o	䇔		luo4			
o	鎖	锁	suo3			
o	騍	骒	guo4			
o	鵎		tuo3			
o	㰁		luo3			
o	穤		nuo4			
o	簸		buo3			
o	簸		buo4			
o	蠃		luo3			
o	譒		buo4			
o	鐹		guo3			
o	鐹		guo4			
o	鬌		duo3			
o	鬌		duo4			
o	䰈		cuo3			
o	嚲		duo3			
o	糯		nuo4			
o	臝		luo3			
o	㦬		luo3			
o	邏	逻	luo4			
o	㱻		luo4			
o	䲊		duo4			
o	䲊		tuo3			
o	奲		duo3			
o	曪		luo3			
o	欏	椤	luo3			
o	㿚		luo4			
o	䃺		muo4			
o	䌴		luo4			
o	𠏢		luo4			
o	𠡃		zuo4			
o	𠻡		luo3			
o	𡋲		zuo4			
o	𡖿		huo4			
o	𡰠		luo4			
o	𡱼		kuo4			
o	𡽠		puo3			
o	𢀴		wo3			
o	𢄴		nuo3			
o	𢫷		nuo3			
o	𢯽		cuo4			
o	𢱡		suo3			
o	𢺆		luo4			
o	𢿥		buo4			
o	𣂞		luo3			
o	𣄸		huo4			
o	𣋟		muo3			
o	𣮆		tuo4			
o	𣵻		duo4			
o	𤬾		duo4			
o	𤲬		nuo4			
o	𤼠		luo3			
o	𥔭		suo3			
o	𥙯		huo4			
o	𥚁		huo4			
o	𥟿		wo3			
o	𥠄		duo3			
o	𥬲		duo4			
o	𥬸		duo4			
o	𥳔		duo4			
o	𥿰		duo3			
o	𦀉		duo3			
o	𦝠		luo3			
o	𧒖		guo4			
o	𧝍		tuo4			
o	𧝹		luo3			
o	𧟌		luo4			
o	𧱫		duo4			
o	𧴪		suo3			
o	𨘌		huo4			
o	𨝉		suo3			
o	𨦃		duo3			
o	𨹃		duo3			
o	𨹄		duo3			
o	𨼰		tuo3			
o	𩊜		duo3			
o	𩊜		duo4			
o	𩝢		luo3			
o	𩟂		guo4			
o	𩹳		suo3			
o			zuo3			
